user_id,timestamp,group,landing_page,converted
915023,55:59.5,treatment,new_page,0
930981,57:59.7,treatment,new_page,1
713907,58:23.4,control,old_page,0
923867,58:51.9,control,old_page,0
847020,09:42.6,treatment,new_page,1
694200,33:38.4,control,old_page,0
800566,59:14.6,treatment,new_page,0
722231,04:19.7,control,old_page,0
887581,21:07.9,control,old_page,0
835056,27:35.9,control,old_page,0
660970,33:47.0,treatment,new_page,1
933431,36:38.8,treatment,new_page,0
893286,40:37.1,control,old_page,0
855568,52:24.2,treatment,new_page,0
944106,54:40.3,treatment,new_page,0
875494,05:58.3,treatment,new_page,0
852225,13:05.5,control,old_page,0
873141,26:41.2,control,old_page,0
801835,37:58.7,control,old_page,1
885865,38:13.3,control,old_page,0
817677,41:58.3,treatment,new_page,0
888852,42:27.9,treatment,new_page,0
724598,53:49.2,treatment,new_page,0
712680,08:12.2,treatment,new_page,0
928785,12:24.2,control,old_page,0
672884,22:46.1,treatment,new_page,1
712722,33:02.2,treatment,new_page,0
678300,33:35.1,treatment,new_page,0
630832,38:51.5,control,old_page,0
671955,41:09.4,control,old_page,0
827327,44:10.3,treatment,new_page,0
641742,44:23.8,control,old_page,0
710418,46:54.2,treatment,new_page,0
849326,48:45.6,control,old_page,0
861272,49:44.6,control,old_page,0
854492,57:43.5,treatment,new_page,0
844716,02:34.5,treatment,new_page,0
670654,05:06.5,control,old_page,0
809685,16:46.8,control,old_page,0
741044,22:37.4,control,old_page,0
678351,37:20.0,treatment,new_page,0
881422,45:32.6,control,old_page,0
873055,05:06.8,treatment,new_page,0
851104,11:48.6,control,old_page,0
800609,13:27.9,control,old_page,0
647424,29:07.7,treatment,new_page,0
861437,30:56.8,control,old_page,0
740917,31:20.3,treatment,new_page,0
834487,37:47.8,treatment,new_page,0
741757,42:25.7,control,old_page,0
669634,43:48.2,treatment,new_page,0
730970,44:14.4,treatment,new_page,1
711955,46:24.0,treatment,new_page,1
734174,08:24.9,treatment,new_page,0
741250,15:51.3,control,old_page,0
809996,28:04.8,control,old_page,0
640808,30:53.1,control,old_page,1
880462,31:27.5,treatment,new_page,0
915523,46:01.1,treatment,new_page,0
663974,50:34.3,treatment,new_page,0
661969,58:55.3,control,old_page,0
655351,16:51.2,control,old_page,0
864475,22:41.5,treatment,new_page,0
718247,33:59.8,treatment,new_page,0
645310,35:14.0,treatment,new_page,0
649163,37:13.0,control,old_page,0
761640,41:55.0,control,old_page,0
724107,06:53.8,treatment,new_page,0
944618,15:18.8,control,old_page,0
658571,17:23.8,treatment,new_page,0
944475,31:09.6,treatment,new_page,0
644214,05:21.7,control,old_page,1
667980,21:19.3,control,old_page,0
850932,39:52.0,control,old_page,0
901538,41:40.0,control,old_page,0
892002,44:55.7,control,old_page,0
772738,45:31.1,treatment,new_page,0
808357,52:01.5,control,old_page,0
865400,24:02.5,control,old_page,0
730619,27:54.1,control,old_page,0
797384,45:53.0,control,old_page,0
793642,00:14.1,control,old_page,0
718970,01:32.6,treatment,new_page,0
911179,03:02.6,treatment,new_page,0
853094,23:38.9,treatment,new_page,0
865210,27:14.8,treatment,new_page,0
885718,30:17.1,treatment,new_page,0
687733,36:52.7,control,old_page,0
750549,47:20.3,treatment,new_page,0
763853,51:21.1,control,old_page,0
918016,55:22.6,control,old_page,0
695154,12:30.8,treatment,new_page,0
836170,15:12.9,treatment,new_page,0
713372,23:54.1,control,old_page,0
917796,26:30.3,control,old_page,0
911418,40:22.7,control,old_page,1
917393,45:17.5,control,old_page,0
846208,47:11.5,treatment,new_page,0
919317,06:34.8,treatment,new_page,0
841604,09:57.1,treatment,new_page,0
916511,20:04.7,treatment,new_page,0
849495,38:28.3,treatment,new_page,0
863493,03:05.9,treatment,new_page,0
842030,11:34.2,treatment,new_page,1
694096,12:45.5,treatment,new_page,1
811608,16:19.4,treatment,new_page,0
642146,23:16.0,control,old_page,1
839554,31:27.1,treatment,new_page,0
673693,32:26.2,treatment,new_page,0
755718,40:15.5,control,old_page,0
692694,03:46.5,control,old_page,0
852254,10:58.5,treatment,new_page,0
680729,36:56.8,control,old_page,0
799570,41:01.1,treatment,new_page,0
863024,47:00.0,control,old_page,0
783844,51:19.0,treatment,new_page,0
896163,10:20.8,control,old_page,0
682577,18:00.4,treatment,new_page,0
884625,53:58.0,treatment,new_page,0
860068,02:09.3,treatment,new_page,0
664992,13:03.9,treatment,new_page,0
705427,13:59.5,control,old_page,0
740343,14:04.2,treatment,new_page,0
834960,34:27.4,treatment,new_page,0
667398,01:48.1,treatment,new_page,0
877844,09:30.6,control,old_page,0
677647,16:42.5,control,old_page,0
696719,20:52.6,control,old_page,0
741853,25:53.3,control,old_page,0
889274,26:00.5,treatment,new_page,0
718956,45:11.3,treatment,new_page,0
683001,47:09.6,control,old_page,1
745258,50:41.3,treatment,new_page,0
940001,03:56.9,treatment,new_page,0
874119,04:31.6,control,old_page,0
660051,22:05.8,control,old_page,0
743106,25:49.1,control,old_page,0
939485,35:04.2,control,old_page,0
655558,41:54.4,control,old_page,1
867081,06:07.8,treatment,new_page,1
723386,15:48.8,control,old_page,1
789882,22:13.7,control,old_page,1
763960,28:32.3,treatment,new_page,0
943635,37:39.7,treatment,new_page,0
829726,39:50.9,control,old_page,0
816805,48:27.9,control,old_page,0
752621,58:11.1,control,old_page,0
723513,59:10.0,control,old_page,0
821466,18:13.7,treatment,new_page,0
718691,22:27.2,treatment,new_page,0
853164,46:13.6,treatment,new_page,0
817708,54:05.1,control,old_page,0
866617,07:37.4,control,old_page,0
871484,18:54.9,control,old_page,1
927755,20:21.3,control,old_page,0
651073,21:11.5,control,old_page,0
922352,26:40.1,control,old_page,0
859533,55:45.3,treatment,new_page,1
709021,32:40.3,treatment,new_page,0
889602,48:47.8,control,old_page,0
665343,52:18.8,treatment,new_page,0
875311,00:47.6,treatment,new_page,0
649132,01:58.8,control,old_page,0
733266,12:39.7,treatment,new_page,0
672192,15:43.4,control,old_page,0
879384,16:09.7,control,old_page,0
668166,34:43.5,control,old_page,0
841403,53:32.6,treatment,new_page,0
650003,08:58.5,control,old_page,0
918875,12:29.7,control,old_page,0
857725,18:18.3,treatment,new_page,0
709673,18:30.1,treatment,new_page,0
916494,31:27.5,control,old_page,0
837493,53:29.2,treatment,new_page,1
816264,58:25.0,control,old_page,0
927929,02:35.3,treatment,new_page,0
840633,06:40.8,treatment,new_page,0
846477,11:44.7,treatment,new_page,0
853187,14:23.0,treatment,new_page,0
906999,16:44.7,treatment,new_page,0
811882,35:41.2,treatment,new_page,0
637366,01:42.5,treatment,new_page,0
860277,16:33.3,treatment,new_page,0
799823,18:30.3,treatment,new_page,0
816633,30:27.4,control,old_page,0
647934,49:29.8,treatment,new_page,0
669606,55:25.9,control,old_page,0
698331,14:30.2,control,old_page,0
942099,22:21.8,treatment,new_page,0
910512,27:56.1,control,old_page,1
760350,55:28.9,treatment,new_page,0
921128,05:35.5,treatment,new_page,0
858509,06:22.2,treatment,new_page,0
819659,14:49.7,control,old_page,0
875054,39:00.8,control,old_page,0
938134,45:34.9,treatment,new_page,0
690890,50:45.1,treatment,new_page,0
877308,50:54.6,control,old_page,0
784392,52:14.4,treatment,new_page,0
669108,01:17.3,treatment,new_page,0
762988,12:35.7,control,old_page,0
864015,17:48.9,treatment,new_page,0
732420,46:04.1,control,old_page,0
840680,46:15.1,treatment,new_page,0
773322,58:05.0,treatment,new_page,1
920254,40:30.7,treatment,new_page,0
748364,45:09.3,control,old_page,0
911919,52:57.1,control,old_page,1
679641,11:57.6,treatment,new_page,0
804853,13:25.5,treatment,new_page,0
866988,20:45.3,treatment,new_page,0
639693,42:40.8,treatment,new_page,1
854483,47:29.5,treatment,new_page,0
680693,56:18.2,control,old_page,0
907618,56:44.5,control,old_page,0
897339,56:56.2,treatment,new_page,0
939335,10:08.2,treatment,new_page,0
895583,18:57.6,treatment,new_page,1
852463,30:29.0,control,old_page,0
932107,30:40.9,control,old_page,0
816852,31:50.8,control,old_page,0
854550,54:22.5,treatment,new_page,0
891768,01:07.6,treatment,new_page,1
803833,02:16.4,control,old_page,0
719236,06:02.5,control,old_page,0
885953,08:54.2,control,old_page,0
787980,09:14.2,control,old_page,0
681140,22:58.6,control,old_page,0
921982,23:39.7,control,old_page,0
880688,28:37.7,treatment,new_page,1
848702,41:51.6,control,old_page,0
785615,43:39.8,treatment,new_page,0
926939,14:06.4,control,old_page,0
701161,22:40.4,control,old_page,0
795656,22:43.9,control,old_page,0
941969,39:08.5,treatment,new_page,0
661163,51:27.6,treatment,new_page,0
865349,09:22.7,control,old_page,0
737706,19:47.7,treatment,new_page,0
924481,43:47.1,treatment,new_page,0
761246,45:01.3,treatment,new_page,0
864402,46:42.1,control,old_page,1
746278,05:22.6,control,old_page,0
844228,05:56.9,control,old_page,0
937909,09:25.2,treatment,new_page,0
878131,10:07.0,control,old_page,0
806158,12:36.4,control,old_page,0
917165,21:33.4,treatment,new_page,1
731892,39:35.9,treatment,new_page,0
695270,20:36.5,treatment,new_page,0
661187,22:07.0,treatment,new_page,0
779575,25:48.3,treatment,new_page,0
695439,30:15.9,treatment,new_page,0
725211,33:09.0,control,old_page,0
940039,35:26.4,treatment,new_page,0
708578,45:40.9,control,old_page,0
674218,48:42.8,control,old_page,0
910814,55:31.2,treatment,new_page,0
738007,55:43.5,control,old_page,0
666385,11:54.8,treatment,old_page,0
726159,16:17.6,control,old_page,0
740362,32:39.4,treatment,new_page,0
671364,36:35.3,control,old_page,0
823486,42:38.3,treatment,new_page,0
920914,43:31.7,treatment,new_page,0
680651,47:07.4,control,old_page,0
879260,14:30.8,treatment,new_page,1
797845,17:01.1,control,old_page,1
828709,21:22.2,treatment,new_page,0
774937,21:27.5,control,old_page,0
783393,35:36.5,treatment,new_page,0
663151,49:22.4,treatment,new_page,1
688104,50:07.9,treatment,new_page,0
695994,54:36.2,treatment,new_page,0
826578,55:47.3,control,old_page,0
720887,58:27.9,treatment,new_page,0
788238,01:44.4,treatment,new_page,0
783773,08:49.1,control,old_page,0
908394,41:29.9,control,old_page,0
790322,44:54.9,treatment,new_page,0
647872,45:33.6,control,old_page,1
817839,58:28.2,control,old_page,1
789632,05:58.4,control,old_page,0
668809,19:51.9,treatment,new_page,0
775104,29:29.4,treatment,new_page,0
746742,38:29.6,control,old_page,0
859195,45:13.0,control,old_page,0
909859,45:24.8,treatment,new_page,0
698590,51:59.9,treatment,new_page,0
678019,11:44.7,control,old_page,0
739954,19:33.4,treatment,new_page,0
709844,29:46.8,control,old_page,0
733740,29:56.5,control,old_page,0
825975,44:11.5,control,old_page,0
788757,50:04.4,control,old_page,0
660789,56:32.5,treatment,new_page,0
653384,18:01.5,control,old_page,0
721406,19:51.3,control,old_page,1
664084,26:06.5,control,old_page,0
810175,35:02.4,control,old_page,0
651283,47:56.1,treatment,new_page,0
677203,50:33.7,treatment,new_page,1
718262,07:40.9,control,old_page,0
676481,19:12.5,treatment,new_page,1
890129,26:22.9,treatment,new_page,0
642390,29:44.7,treatment,new_page,0
750932,37:42.7,control,old_page,0
844651,04:07.5,control,old_page,0
821148,11:53.5,control,old_page,0
817016,12:15.4,treatment,new_page,0
735203,25:09.5,treatment,new_page,0
932463,33:11.8,treatment,new_page,0
738778,40:38.9,control,old_page,0
791885,58:17.6,treatment,new_page,0
636762,09:18.0,control,old_page,0
826026,30:14.3,control,old_page,0
852241,34:42.6,control,old_page,0
710107,35:18.0,treatment,new_page,0
919692,41:13.1,treatment,new_page,0
764757,59:38.1,treatment,new_page,0
809314,59:48.1,treatment,new_page,1
891627,03:37.1,treatment,new_page,0
745723,05:09.1,control,old_page,0
939951,06:28.8,control,old_page,1
746573,11:06.1,treatment,new_page,0
671844,17:07.2,control,old_page,0
816115,22:22.8,treatment,new_page,0
741596,28:42.9,treatment,new_page,0
846937,41:59.0,control,old_page,0
677533,48:50.5,control,old_page,0
850156,51:22.4,control,old_page,0
941820,00:27.4,treatment,new_page,1
735565,03:05.1,control,old_page,0
773693,05:45.2,control,old_page,1
670510,14:03.3,control,old_page,0
793134,15:47.3,control,old_page,0
717595,19:08.1,control,old_page,0
667995,28:18.9,control,old_page,0
853529,50:28.4,treatment,new_page,0
808589,52:41.9,control,old_page,0
726832,04:53.1,treatment,new_page,1
757160,27:19.2,control,old_page,0
898866,28:48.8,control,old_page,0
643834,47:09.1,control,old_page,0
736792,55:15.7,treatment,new_page,0
707238,55:21.4,control,old_page,0
732099,55:46.8,treatment,new_page,1
666190,05:33.8,treatment,new_page,0
688484,13:38.0,control,old_page,0
642670,15:40.6,treatment,new_page,0
692782,23:06.8,treatment,new_page,0
768281,26:38.5,treatment,new_page,0
822022,33:41.9,treatment,new_page,0
864165,45:09.1,control,old_page,0
683162,45:40.1,treatment,new_page,0
720815,50:19.9,control,old_page,0
895220,57:36.0,treatment,new_page,0
744088,00:10.6,control,old_page,0
765376,12:54.5,control,old_page,0
861287,15:08.1,treatment,new_page,0
938545,29:31.2,treatment,new_page,0
896749,31:49.3,control,old_page,0
706330,35:49.9,control,old_page,0
802440,42:15.1,treatment,new_page,0
657143,45:12.5,treatment,new_page,0
650788,49:04.0,treatment,new_page,0
757710,55:50.7,treatment,new_page,0
757878,01:31.5,treatment,new_page,1
726269,25:21.9,treatment,new_page,0
789413,31:49.4,control,old_page,0
793849,36:10.7,treatment,new_page,0
641399,52:15.6,treatment,new_page,0
905799,54:04.6,treatment,new_page,0
898580,58:58.6,control,old_page,0
659571,32:07.8,control,old_page,1
795856,36:10.8,treatment,new_page,0
717548,42:28.5,treatment,new_page,0
765562,47:13.8,treatment,new_page,0
922078,52:41.3,treatment,new_page,0
719474,53:25.8,treatment,new_page,0
843066,24:26.3,treatment,new_page,0
676677,48:27.6,control,old_page,1
702919,53:13.0,control,old_page,0
742176,54:35.7,treatment,new_page,0
630292,12:16.4,control,old_page,0
909364,25:24.5,control,old_page,0
731611,29:50.6,control,old_page,0
664048,44:44.5,control,old_page,0
802763,56:09.8,treatment,new_page,0
672897,09:36.7,control,old_page,0
904060,20:21.9,treatment,new_page,0
913339,25:29.7,control,old_page,0
880950,32:30.2,control,old_page,0
719840,53:30.1,treatment,new_page,0
938392,53:35.7,treatment,new_page,0
709667,53:44.8,treatment,new_page,1
701931,56:24.1,treatment,new_page,0
713968,18:23.7,treatment,new_page,0
719780,23:57.9,control,old_page,0
747925,26:58.7,treatment,new_page,0
647711,47:29.9,treatment,new_page,0
913989,50:52.2,treatment,new_page,0
859503,04:27.0,control,old_page,0
900897,14:58.1,treatment,new_page,0
654494,16:47.9,treatment,new_page,0
722292,17:09.7,control,old_page,0
817420,25:00.3,treatment,new_page,0
911626,37:54.2,treatment,new_page,0
803611,52:38.8,control,old_page,1
912080,59:57.1,treatment,new_page,0
919006,04:22.5,control,old_page,0
683398,34:01.2,control,old_page,0
892154,39:51.3,treatment,new_page,0
647747,57:54.0,treatment,new_page,0
856430,00:18.3,control,old_page,0
930930,09:43.1,control,old_page,0
903546,12:09.7,control,old_page,1
776108,12:53.3,control,old_page,0
837461,36:08.4,treatment,new_page,0
732144,39:02.0,control,old_page,0
738273,45:33.7,control,old_page,0
766529,07:34.0,control,old_page,1
654955,19:43.2,control,old_page,0
753948,28:18.5,control,old_page,0
714432,37:44.2,control,old_page,0
678238,40:11.5,control,old_page,1
781426,54:33.3,control,old_page,0
785684,29:52.1,control,old_page,0
710798,38:30.4,control,old_page,0
703625,52:07.2,treatment,new_page,0
714468,54:11.8,control,old_page,0
913579,11:39.2,control,old_page,1
865135,24:24.7,control,old_page,0
937201,51:06.2,control,old_page,0
915326,08:30.9,control,old_page,1
691828,19:22.0,control,old_page,0
732602,20:39.5,control,old_page,0
701573,20:52.6,treatment,new_page,0
751355,29:33.9,control,old_page,0
738629,33:05.2,treatment,new_page,0
635303,33:54.6,control,old_page,0
675370,37:59.9,treatment,new_page,0
880209,38:03.2,control,old_page,0
758153,40:14.9,control,old_page,0
675154,40:23.1,treatment,new_page,0
889418,46:53.6,control,old_page,0
934985,53:58.2,treatment,new_page,0
788590,16:14.4,treatment,new_page,0
649808,22:13.0,treatment,new_page,1
893908,41:08.2,treatment,new_page,0
768756,44:59.5,treatment,new_page,0
650559,55:51.1,control,old_page,0
709185,56:17.2,control,old_page,0
918507,57:26.8,control,old_page,0
775220,03:58.9,control,old_page,0
672405,13:36.6,control,old_page,1
805262,16:44.5,control,old_page,0
834137,20:07.6,control,old_page,1
890769,25:12.6,treatment,new_page,0
632407,25:17.2,treatment,new_page,0
756128,33:14.5,treatment,new_page,0
894307,36:31.3,control,old_page,1
753391,12:05.2,treatment,new_page,0
807276,15:12.3,treatment,new_page,0
836731,16:09.9,treatment,new_page,0
870845,18:29.9,treatment,new_page,0
